destino,aerolinea,horaPrevista,horaSalida,temperatura,presion,velocidadViento,direccionViento,visibilidad,tipoNubosidad,alturaNubosidad,retrasado
Almeria,Qatar Airways,09:10,09:07,12,1011,13,O,10000,Mayormente despejado,1524,No
Almeria,Iberia,09:10,09:07,12,1011,13,O,10000,Mayormente despejado,1524,No
Paris,Transavia France,09:10,09:23,12,1011,13,O,10000,Mayormente despejado,1524,Si
Marseille,Air Nostrum,09:20,09:15,12,1011,13,O,10000,Mayormente despejado,1524,No
Marseille,American Airlines,09:20,09:15,12,1011,13,O,10000,Mayormente despejado,1524,No
Marseille,Cathay Pacific,09:20,09:15,12,1011,13,O,10000,Mayormente despejado,1524,No
Marseille,Iberia,09:20,09:15,12,1011,13,O,10000,Mayormente despejado,1524,No
Florence,Iberia,09:20,09:23,12,1011,13,O,10000,Mayormente despejado,1524,Si
Porto,Ryanair,09:20,09:20,12,1011,13,O,10000,Mayormente despejado,1524,No
Venice,Iberia,09:20,09:27,12,1011,13,O,10000,Mayormente despejado,1524,Si
Venice,American Airlines,09:20,09:27,12,1011,13,O,10000,Mayormente despejado,1524,Si
Bologna,Air Nostrum,09:25,09:28,12,1011,13,O,10000,Mayormente despejado,1524,Si
Bologna,American Airlines,09:25,09:28,12,1011,13,O,10000,Mayormente despejado,1524,Si
Bologna,Iberia,09:25,09:28,12,1011,13,O,10000,Mayormente despejado,1524,Si
Vienna,Wizz Air,09:25,09:46,12,1011,13,O,10000,Mayormente despejado,1524,Si
Paris,Iberia,09:25,09:25,12,1011,13,O,10000,Mayormente despejado,1524,No
Paris,American Airlines,09:25,09:25,12,1011,13,O,10000,Mayormente despejado,1524,No
San Sebastian,Air Nostrum,09:30,09:42,12,1011,31,O,10000,Mayormente despejado,914,Si
San Sebastian,American Airlines,09:30,09:42,12,1011,31,O,10000,Mayormente despejado,914,Si
San Sebastian,Avianca,09:30,09:42,12,1011,31,O,10000,Mayormente despejado,914,Si
San Sebastian,British Airways,09:30,09:42,12,1011,31,O,10000,Mayormente despejado,914,Si
San Sebastian,Cathay Pacific,09:30,09:42,12,1011,31,O,10000,Mayormente despejado,914,Si
San Sebastian,Qatar Airways,09:30,09:42,12,1011,31,O,10000,Mayormente despejado,914,Si
San Sebastian,Iberia,09:30,09:42,12,1011,31,O,10000,Mayormente despejado,914,Si
Barcelona,Iberia,09:30,09:28,12,1011,31,O,10000,Mayormente despejado,914,No
Barcelona,American Airlines,09:30,09:28,12,1011,31,O,10000,Mayormente despejado,914,No
Barcelona,Avianca,09:30,09:28,12,1011,31,O,10000,Mayormente despejado,914,No
Barcelona,Cathay Pacific,09:30,09:28,12,1011,31,O,10000,Mayormente despejado,914,No
Lyon,Air Nostrum,09:40,09:32,12,1011,31,O,10000,Mayormente despejado,914,No
Lyon,American Airlines,09:40,09:32,12,1011,31,O,10000,Mayormente despejado,914,No
Lyon,Iberia,09:40,09:32,12,1011,31,O,10000,Mayormente despejado,914,No
Milan,Ryanair,09:45,10:26,12,1011,31,O,10000,Mayormente despejado,914,Si
Barcelona,Vueling,09:45,09:43,12,1011,31,O,10000,Mayormente despejado,914,No
Barcelona,Iberia,09:45,09:43,12,1011,31,O,10000,Mayormente despejado,914,No
Barcelona,Qatar Airways,09:45,09:43,12,1011,31,O,10000,Mayormente despejado,914,No
Abu Dhabi,Etihad Airways,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,Aerolineas Argentinas,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,Avianca,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,Hong Kong Airlines,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,Malaysia Airlines,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,SriLankan Airlines,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,Air Europa,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,Virgin Australia,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Abu Dhabi,Flynas,09:45,09:56,12,1011,31,O,10000,Mayormente despejado,914,Si
Geneva,Iberia,09:50,09:45,12,1011,31,O,10000,Mayormente despejado,914,No
Geneva,American Airlines,09:50,09:45,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Air France,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Aerolineas Argentinas,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Flybe,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Delta Air Lines,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Korean Air,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Atlasjet,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Air Mauritius,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Paris,Air Europa,09:55,09:53,12,1011,31,O,10000,Mayormente despejado,914,No
Miami,American Airlines,10:00,09:58,12,1011,27,NO,10000,Mayormente despejado,914,No
Miami,Finnair,10:00,09:58,12,1011,27,NO,10000,Mayormente despejado,914,No
Miami,British Airways,10:00,09:58,12,1011,27,NO,10000,Mayormente despejado,914,No
Miami,Iberia,10:00,09:58,12,1011,27,NO,10000,Mayormente despejado,914,No
Miami,El Al,10:00,09:58,12,1011,27,NO,10000,Mayormente despejado,914,No
Zurich,Swiss,10:00,10:51,12,1011,27,NO,10000,Mayormente despejado,914,Si
Lisbon,EasyJet,10:00,10:17,12,1011,27,NO,10000,Mayormente despejado,914,Si
Seville,Wasaya Airways,10:05,10:01,12,1011,27,NO,10000,Mayormente despejado,914,No
Seville,Air Europa,10:05,10:01,12,1011,27,NO,10000,Mayormente despejado,914,No
Lisbon,TAP Portugal,10:05,10:38,12,1011,27,NO,10000,Mayormente despejado,914,Si
Lisbon,Azul Brazilian Airlines,10:05,10:38,12,1011,27,NO,10000,Mayormente despejado,914,Si
Lisbon,Air China,10:05,10:38,12,1011,27,NO,10000,Mayormente despejado,914,Si
Lisbon,Etihad Airways,10:05,10:38,12,1011,27,NO,10000,Mayormente despejado,914,Si
Lisbon,Azores Airlines,10:05,10:38,12,1011,27,NO,10000,Mayormente despejado,914,Si
Lisbon,United Airlines,10:05,10:38,12,1011,27,NO,10000,Mayormente despejado,914,Si
Basel,Air Nostrum,10:05,10:02,12,1011,27,NO,10000,Mayormente despejado,914,No
Basel,Iberia,10:05,10:02,12,1011,27,NO,10000,Mayormente despejado,914,No
Stockholm,Iberia,10:05,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Stockholm,American Airlines,10:05,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Stockholm,Finnair,10:05,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Brussels,Ryanair,10:05,10:00,12,1011,27,NO,10000,Mayormente despejado,914,No
Marrakesh,Iberia,10:10,10:06,12,1011,27,NO,10000,Mayormente despejado,914,No
Marrakesh,American Airlines,10:10,10:06,12,1011,27,NO,10000,Mayormente despejado,914,No
Luqa,Ryanair,10:10,10:10,12,1011,27,NO,10000,Mayormente despejado,914,No
Palma de Mallorca,Air Europa,10:15,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Palma de Mallorca,Air France,10:15,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Palma de Mallorca,Aeromexico,10:15,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Palma de Mallorca,Delta Air Lines,10:15,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Palma de Mallorca,Etihad Airways,10:15,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
Palma de Mallorca,AirSERBIA,10:15,10:16,12,1011,27,NO,10000,Mayormente despejado,914,Si
A Coruna,Air Europa,10:15,10:07,12,1011,27,NO,10000,Mayormente despejado,914,No
A Coruna,Air France,10:15,10:07,12,1011,27,NO,10000,Mayormente despejado,914,No
A Coruna,Aeromexico,10:15,10:07,12,1011,27,NO,10000,Mayormente despejado,914,No
A Coruna,Aerolineas Argentinas,10:15,10:07,12,1011,27,NO,10000,Mayormente despejado,914,No
A Coruna,Delta Air Lines,10:15,10:07,12,1011,27,NO,10000,Mayormente despejado,914,No
A Coruna,Etihad Airways,10:15,10:07,12,1011,27,NO,10000,Mayormente despejado,914,No
Helsinki,Iberia,10:20,10:20,12,1011,27,NO,10000,Mayormente despejado,914,No
Helsinki,Iberia,10:20,10:20,12,1011,27,NO,10000,Mayormente despejado,914,No
Helsinki,Japan Airlines,10:20,10:20,12,1011,27,NO,10000,Mayormente despejado,914,No
Helsinki,Finnair,10:20,10:20,12,1011,27,NO,10000,Mayormente despejado,914,No
Asturias,Wasaya Airways,10:25,10:24,12,1011,27,NO,10000,Mayormente despejado,914,No
Asturias,Aeromexico,10:25,10:24,12,1011,27,NO,10000,Mayormente despejado,914,No
Asturias,AirSERBIA,10:25,10:24,12,1011,27,NO,10000,Mayormente despejado,914,No
Asturias,Air Europa,10:25,10:24,12,1011,27,NO,10000,Mayormente despejado,914,No
London,Norwegian Air International,10:25,10:38,12,1011,27,NO,10000,Mayormente despejado,914,Si
Milan,Alitalia CityLiner,10:25,10:20,12,1011,27,NO,10000,Mayormente despejado,914,No
Milan,Alitalia,10:25,10:20,12,1011,27,NO,10000,Mayormente despejado,914,No
Milan,EasyJet,10:35,10:36,13,1012,27,O,10000,Mayormente despejado,1372,Si
Florence,Vueling,10:35,10:34,13,1012,27,O,10000,Mayormente despejado,1372,No
Florence,Iberia,10:35,10:34,13,1012,27,O,10000,Mayormente despejado,1372,No
Dublin,Ryanair,10:35,10:59,13,1012,27,O,10000,Mayormente despejado,1372,Si
New York,Delta Air Lines,10:40,10:33,13,1012,27,O,10000,Mayormente despejado,1372,No
New York,Air France,10:40,10:33,13,1012,27,O,10000,Mayormente despejado,1372,No
New York,KLM,10:40,10:33,13,1012,27,O,10000,Mayormente despejado,1372,No
New York,Air Europa,10:40,10:33,13,1012,27,O,10000,Mayormente despejado,1372,No
Casablanca,Air Nostrum,10:40,10:43,13,1012,27,O,10000,Mayormente despejado,1372,Si
Casablanca,American Airlines,10:40,10:43,13,1012,27,O,10000,Mayormente despejado,1372,Si
Casablanca,Royal Air Maroc,10:40,10:43,13,1012,27,O,10000,Mayormente despejado,1372,Si
Casablanca,British Airways,10:40,10:43,13,1012,27,O,10000,Mayormente despejado,1372,Si
Casablanca,Iberia,10:40,10:43,13,1012,27,O,10000,Mayormente despejado,1372,Si
Porto,White,10:40,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
Porto,Etihad Airways,10:40,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
Porto,El Al,10:40,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
Porto,Azores Airlines,10:40,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
Porto,TAP Portugal,10:40,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
Athens,Iberia,10:40,10:36,13,1012,27,O,10000,Mayormente despejado,1372,No
Dallas,American Airlines,10:45,10:42,13,1012,27,O,10000,Mayormente despejado,1372,No
Dallas,Finnair,10:45,10:42,13,1012,27,O,10000,Mayormente despejado,1372,No
Dallas,British Airways,10:45,10:42,13,1012,27,O,10000,Mayormente despejado,1372,No
Dallas,Iberia,10:45,10:42,13,1012,27,O,10000,Mayormente despejado,1372,No
Pisa,Ryanair,10:45,11:05,13,1012,27,O,10000,Mayormente despejado,1372,Si
Paris,Vueling,10:45,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
Paris,British Airways,10:45,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
Paris,Iberia,10:45,10:40,13,1012,27,O,10000,Mayormente despejado,1372,No
New York,American Airlines,10:50,10:50,13,1012,27,O,10000,Mayormente despejado,1372,No
New York,Finnair,10:50,10:50,13,1012,27,O,10000,Mayormente despejado,1372,No
New York,British Airways,10:50,10:50,13,1012,27,O,10000,Mayormente despejado,1372,No
New York,Iberia,10:50,10:50,13,1012,27,O,10000,Mayormente despejado,1372,No
London,British Airways,10:50,10:52,13,1012,27,O,10000,Mayormente despejado,1372,Si
London,American Airlines,10:50,10:52,13,1012,27,O,10000,Mayormente despejado,1372,Si
London,Iberia,10:50,10:52,13,1012,27,O,10000,Mayormente despejado,1372,Si
London,Ryanair,10:50,11:05,13,1012,27,O,10000,Mayormente despejado,1372,Si
London,Japan Airlines,10:50,,13,1012,27,O,10000,Mayormente despejado,1372,No
Fuerteventura,Ryanair,11:00,11:16,13,1012,35,O,10000,Mayormente despejado,1372,Si
Ibiza,Vueling,11:00,10:56,13,1012,35,O,10000,Mayormente despejado,1372,No
Ibiza,Iberia,11:00,10:56,13,1012,35,O,10000,Mayormente despejado,1372,No
Amsterdam,KLM,11:00,11:08,13,1012,35,O,10000,Mayormente despejado,1372,Si
Amsterdam,China Southern Airlines,11:00,11:08,13,1012,35,O,10000,Mayormente despejado,1372,Si
Amsterdam,Delta Air Lines,11:00,11:08,13,1012,35,O,10000,Mayormente despejado,1372,Si
Amsterdam,Garuda Indonesia,11:00,11:08,13,1012,35,O,10000,Mayormente despejado,1372,Si
Amsterdam,Xiamen Airlines,11:00,11:08,13,1012,35,O,10000,Mayormente despejado,1372,Si
New York,United Airlines,11:15,11:47,13,1012,35,O,10000,Mayormente despejado,1372,Si
New York,Air Canada,11:15,11:47,13,1012,35,O,10000,Mayormente despejado,1372,Si
New York,Lufthansa,11:15,11:47,13,1012,35,O,10000,Mayormente despejado,1372,Si
New York,Swiss,11:15,11:47,13,1012,35,O,10000,Mayormente despejado,1372,Si
Melilla,Iberia,11:15,11:13,13,1012,35,O,10000,Mayormente despejado,1372,No
Las Palmas,Iberia Express,11:15,11:15,13,1012,35,O,10000,Mayormente despejado,1372,No
Las Palmas,American Airlines,11:15,11:15,13,1012,35,O,10000,Mayormente despejado,1372,No
Las Palmas,Iberia,11:15,11:15,13,1012,35,O,10000,Mayormente despejado,1372,No
Tangier,Air Nostrum,11:15,11:22,13,1012,35,O,10000,Mayormente despejado,1372,Si
Tangier,American Airlines,11:15,11:22,13,1012,35,O,10000,Mayormente despejado,1372,Si
Tangier,British Airways,11:15,11:22,13,1012,35,O,10000,Mayormente despejado,1372,Si
Tangier,Iberia,11:15,11:22,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Ryanair,11:15,11:13,13,1012,35,O,10000,Mayormente despejado,1372,No
Moscow,Aeroflot,11:20,11:33,13,1012,35,O,10000,Mayormente despejado,1372,Si
Moscow,Air Europa,11:20,11:33,13,1012,35,O,10000,Mayormente despejado,1372,Si
Lisbon,Iberia,11:25,11:29,13,1012,35,O,10000,Mayormente despejado,1372,Si
Lisbon,American Airlines,11:25,11:29,13,1012,35,O,10000,Mayormente despejado,1372,Si
Lisbon,Cathay Pacific,11:25,11:29,13,1012,35,O,10000,Mayormente despejado,1372,Si
Lisbon,Qatar Airways,11:25,11:29,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Alitalia,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Aerolineas Argentinas,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Bulgaria Air,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,AirSERBIA,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Korean Air,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,China Eastern Airlines,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Saudi Arabian Airlines,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Air Europa,11:25,12:03,13,1012,35,O,10000,Mayormente despejado,1372,Si
Lanzarote,Iberia Express,11:25,11:21,13,1012,35,O,10000,Mayormente despejado,1372,No
Lanzarote,American Airlines,11:25,11:21,13,1012,35,O,10000,Mayormente despejado,1372,No
Lanzarote,British Airways,11:25,11:21,13,1012,35,O,10000,Mayormente despejado,1372,No
Lanzarote,Iberia,11:25,11:21,13,1012,35,O,10000,Mayormente despejado,1372,No
A Coruna,Iberia,11:25,11:28,13,1012,35,O,10000,Mayormente despejado,1372,Si
A Coruna,American Airlines,11:25,11:28,13,1012,35,O,10000,Mayormente despejado,1372,Si
A Coruna,Avianca,11:25,11:28,13,1012,35,O,10000,Mayormente despejado,1372,Si
A Coruna,British Airways,11:25,11:28,13,1012,35,O,10000,Mayormente despejado,1372,Si
A Coruna,Cathay Pacific,11:25,11:28,13,1012,35,O,10000,Mayormente despejado,1372,Si
A Coruna,Qatar Airways,11:25,11:28,13,1012,35,O,10000,Mayormente despejado,1372,Si
Rome,Iberia,11:25,11:25,13,1012,35,O,10000,Mayormente despejado,1372,No
Palma de Mallorca,Iberia Express,11:25,11:24,13,1012,35,O,10000,Mayormente despejado,1372,No
Palma de Mallorca,Iberia,11:25,11:24,13,1012,35,O,10000,Mayormente despejado,1372,No
Toulouse,Air Nostrum,11:25,11:15,13,1012,35,O,10000,Mayormente despejado,1372,No
Toulouse,American Airlines,11:25,11:15,13,1012,35,O,10000,Mayormente despejado,1372,No
Toulouse,Cathay Pacific,11:25,11:15,13,1012,35,O,10000,Mayormente despejado,1372,No
Toulouse,Iberia,11:25,11:15,13,1012,35,O,10000,Mayormente despejado,1372,No
Tenerife,Iberia Express,11:30,11:33,11,1012,29,O,10000,Mayormente despejado,1372,Si
Tenerife,American Airlines,11:30,11:33,11,1012,29,O,10000,Mayormente despejado,1372,Si
Tenerife,Iberia,11:30,11:33,11,1012,29,O,10000,Mayormente despejado,1372,Si
Fuerteventura,Iberia Express,11:30,11:47,11,1012,29,O,10000,Mayormente despejado,1372,Si
Fuerteventura,Iberia,11:30,11:47,11,1012,29,O,10000,Mayormente despejado,1372,Si
Tenerife,Iberia Express,11:30,11:28,11,1012,29,O,10000,Mayormente despejado,1372,No
Tenerife,American Airlines,11:30,11:28,11,1012,29,O,10000,Mayormente despejado,1372,No
Tenerife,British Airways,11:30,11:28,11,1012,29,O,10000,Mayormente despejado,1372,No
Tenerife,Iberia,11:30,11:28,11,1012,29,O,10000,Mayormente despejado,1372,No
Tenerife,Qatar Airways,11:30,11:28,11,1012,29,O,10000,Mayormente despejado,1372,No
Hong Kong,Cathay Pacific,11:30,11:30,11,1012,29,O,10000,Mayormente despejado,1372,No
Hong Kong,Iberia,11:30,11:30,11,1012,29,O,10000,Mayormente despejado,1372,No
Barcelona,Iberia,11:30,11:34,11,1012,29,O,10000,Mayormente despejado,1372,Si
Barcelona,American Airlines,11:30,11:34,11,1012,29,O,10000,Mayormente despejado,1372,Si
Barcelona,Cathay Pacific,11:30,11:34,11,1012,29,O,10000,Mayormente despejado,1372,Si
San Jose,Iberia,11:35,11:33,11,1012,29,O,10000,Mayormente despejado,1372,No
San Jose,British Airways,11:35,11:33,11,1012,29,O,10000,Mayormente despejado,1372,No
Chicago,Iberia,11:35,11:50,11,1012,29,O,10000,Mayormente despejado,1372,Si
Chicago,American Airlines,11:35,11:50,11,1012,29,O,10000,Mayormente despejado,1372,Si
Chicago,Finnair,11:35,11:50,11,1012,29,O,10000,Mayormente despejado,1372,Si
Chicago,British Airways,11:35,11:50,11,1012,29,O,10000,Mayormente despejado,1372,Si
Porto,Iberia,11:35,11:34,11,1012,29,O,10000,Mayormente despejado,1372,No
Porto,American Airlines,11:35,11:34,11,1012,29,O,10000,Mayormente despejado,1372,No
Porto,British Airways,11:35,11:34,11,1012,29,O,10000,Mayormente despejado,1372,No
Porto,Cathay Pacific,11:35,11:34,11,1012,29,O,10000,Mayormente despejado,1372,No
Porto,Qatar Airways,11:35,11:34,11,1012,29,O,10000,Mayormente despejado,1372,No
Santiago,Iberia Express,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santiago,American Airlines,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santiago,Avianca,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santiago,British Airways,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santiago,Iberia,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Jerez,Iberia,11:40,11:42,11,1012,29,O,10000,Mayormente despejado,1372,Si
Jerez,American Airlines,11:40,11:42,11,1012,29,O,10000,Mayormente despejado,1372,Si
Jerez,Cathay Pacific,11:40,11:42,11,1012,29,O,10000,Mayormente despejado,1372,Si
Jerez,Qatar Airways,11:40,11:42,11,1012,29,O,10000,Mayormente despejado,1372,Si
Copenhagen,Iberia Express,11:40,11:31,11,1012,29,O,10000,Mayormente despejado,1372,No
Copenhagen,Iberia,11:40,11:31,11,1012,29,O,10000,Mayormente despejado,1372,No
Algiers,Air Nostrum,11:40,11:48,11,1012,29,O,10000,Mayormente despejado,1372,Si
Algiers,Iberia,11:40,11:48,11,1012,29,O,10000,Mayormente despejado,1372,Si
Santander,Iberia,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santander,American Airlines,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santander,British Airways,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santander,Qatar Airways,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Asturias,Iberia,11:40,11:38,11,1012,29,O,10000,Mayormente despejado,1372,No
Asturias,American Airlines,11:40,11:38,11,1012,29,O,10000,Mayormente despejado,1372,No
Asturias,Avianca,11:40,11:38,11,1012,29,O,10000,Mayormente despejado,1372,No
Asturias,British Airways,11:40,11:38,11,1012,29,O,10000,Mayormente despejado,1372,No
Asturias,Cathay Pacific,11:40,11:38,11,1012,29,O,10000,Mayormente despejado,1372,No
Asturias,Qatar Airways,11:40,11:38,11,1012,29,O,10000,Mayormente despejado,1372,No
Vigo,Iberia,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Vigo,American Airlines,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Vigo,Avianca,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Vigo,British Airways,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Vigo,Cathay Pacific,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Vigo,Qatar Airways,11:40,11:40,11,1012,29,O,10000,Mayormente despejado,1372,No
Santo Domingo,Iberia,11:45,11:52,11,1012,29,O,10000,Mayormente despejado,1372,Si
Santo Domingo,British Airways,11:45,11:52,11,1012,29,O,10000,Mayormente despejado,1372,Si
Santo Domingo,El Al,11:45,11:52,11,1012,29,O,10000,Mayormente despejado,1372,Si
Santo Domingo,Qatar Airways,11:45,11:52,11,1012,29,O,10000,Mayormente despejado,1372,Si
La Palma,Iberia Express,11:45,11:47,11,1012,29,O,10000,Mayormente despejado,1372,Si
La Palma,American Airlines,11:45,11:47,11,1012,29,O,10000,Mayormente despejado,1372,Si
La Palma,British Airways,11:45,11:47,11,1012,29,O,10000,Mayormente despejado,1372,Si
La Palma,Iberia,11:45,11:47,11,1012,29,O,10000,Mayormente despejado,1372,Si
Dublin,Aer Lingus,11:45,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Dublin,British Airways,11:45,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Dublin,Etihad Airways,11:45,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Quito,Iberia,11:50,12:00,11,1012,29,O,10000,Mayormente despejado,1372,Si
Quito,LAN Airlines,11:50,12:00,11,1012,29,O,10000,Mayormente despejado,1372,Si
Quito,Qatar Airways,11:50,12:00,11,1012,29,O,10000,Mayormente despejado,1372,Si
Panama City,Iberia,11:50,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Panama City,British Airways,11:50,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Panama City,Copa Airlines,11:50,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Panama City,El Al,11:50,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Panama City,Qatar Airways,11:50,11:57,11,1012,29,O,10000,Mayormente despejado,1372,Si
Paris,Iberia,11:50,11:54,11,1012,29,O,10000,Mayormente despejado,1372,Si
Paris,American Airlines,11:50,11:54,11,1012,29,O,10000,Mayormente despejado,1372,Si
