destino,aerolinea,horaPrevista,horaSalida,temperatura,presion,velocidadViento,direccionViento,visibilidad,tipoNubosidad,alturaNubosidad
Miami,Iberia,12:20,12:20,12,1013,20,SO,10000,Mayormente despejado,366
Miami,American Airlines,12:20,12:20,12,1013,20,SO,10000,Mayormente despejado,366
Miami,Finnair,12:20,12:20,12,1013,20,SO,10000,Mayormente despejado,366
Miami,British Airways,12:20,12:20,12,1013,20,SO,10000,Mayormente despejado,366
Tenerife,Ryanair,12:20,12:19,12,1013,20,SO,10000,Mayormente despejado,366
Mahon,Air Nostrum,12:20,12:18,12,1013,20,SO,10000,Mayormente despejado,366
Mahon,American Airlines,12:20,12:18,12,1013,20,SO,10000,Mayormente despejado,366
Mahon,Qatar Airways,12:20,12:18,12,1013,20,SO,10000,Mayormente despejado,366
Mahon,Iberia,12:20,12:18,12,1013,20,SO,10000,Mayormente despejado,366
Santiago,Iberia,12:20,12:23,12,1013,20,SO,10000,Mayormente despejado,366
Santiago,British Airways,12:20,12:23,12,1013,20,SO,10000,Mayormente despejado,366
Santiago,LAN Airlines,12:20,12:23,12,1013,20,SO,10000,Mayormente despejado,366
Santiago,El Al,12:20,12:23,12,1013,20,SO,10000,Mayormente despejado,366
Boston,Iberia,12:25,12:35,12,1013,20,SO,10000,Mayormente despejado,366
Boston,American Airlines,12:25,12:35,12,1013,20,SO,10000,Mayormente despejado,366
Boston,Finnair,12:25,12:35,12,1013,20,SO,10000,Mayormente despejado,366
Boston,British Airways,12:25,12:35,12,1013,20,SO,10000,Mayormente despejado,366
London,British Airways,12:30,12:28,13,1013,24,SO,10000,Mayormente despejado,701
London,American Airlines,12:30,12:28,13,1013,24,SO,10000,Mayormente despejado,701
London,Iberia,12:30,12:28,13,1013,24,SO,10000,Mayormente despejado,701
London,Japan Airlines,12:30,12:28,13,1013,24,SO,10000,Mayormente despejado,701
New York,Iberia,12:30,12:32,13,1013,24,SO,10000,Mayormente despejado,701
New York,American Airlines,12:30,12:32,13,1013,24,SO,10000,Mayormente despejado,701
New York,Finnair,12:30,12:32,13,1013,24,SO,10000,Mayormente despejado,701
New York,British Airways,12:30,12:32,13,1013,24,SO,10000,Mayormente despejado,701
Paris,Air France,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Paris,Delta Air Lines,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Paris,Korean Air,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Paris,Atlasjet,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Paris,Air Mauritius,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Paris,China Eastern Airlines,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Paris,Air Austral,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Paris,Air Europa,12:35,13:24,13,1013,24,SO,10000,Mayormente despejado,701
Brussels,Brussels Airlines,12:40,13:09,13,1013,24,SO,10000,Mayormente despejado,701
Brussels,Lufthansa,12:40,13:09,13,1013,24,SO,10000,Mayormente despejado,701
Almeria,Air Nostrum,12:45,12:45,13,1013,24,SO,10000,Mayormente despejado,701
Almeria,American Airlines,12:45,12:45,13,1013,24,SO,10000,Mayormente despejado,701
Almeria,Qatar Airways,12:45,12:45,13,1013,24,SO,10000,Mayormente despejado,701
Almeria,Iberia,12:45,12:45,13,1013,24,SO,10000,Mayormente despejado,701
London,British Airways,12:50,12:49,13,1013,24,SO,10000,Mayormente despejado,701
London,American Airlines,12:50,12:49,13,1013,24,SO,10000,Mayormente despejado,701
Las Palmas,Iberia Express,12:50,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Las Palmas,American Airlines,12:50,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Las Palmas,British Airways,12:50,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Las Palmas,Iberia,12:50,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Las Palmas,Qatar Airways,12:50,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Toronto,Air Canada,12:55,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Toronto,Lufthansa,12:55,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Toronto,Brussels Airlines,12:55,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Toronto,United Airlines,12:55,12:50,13,1013,24,SO,10000,Mayormente despejado,701
Casablanca,Royal Air Maroc,12:55,12:53,13,1013,24,SO,10000,Mayormente despejado,701
Casablanca,Iberia,12:55,12:53,13,1013,24,SO,10000,Mayormente despejado,701
Bilbao,Iberia,12:55,12:56,13,1013,24,SO,10000,Mayormente despejado,701
Bilbao,American Airlines,12:55,12:56,13,1013,24,SO,10000,Mayormente despejado,701
Bilbao,British Airways,12:55,12:56,13,1013,24,SO,10000,Mayormente despejado,701
Bilbao,Qatar Airways,12:55,12:56,13,1013,24,SO,10000,Mayormente despejado,701
Philadelphia,American Airlines,13:00,12:59,13,1013,24,SO,10000,Parcialmente nublado,701
Philadelphia,Finnair,13:00,12:59,13,1013,24,SO,10000,Parcialmente nublado,701
Philadelphia,British Airways,13:00,12:59,13,1013,24,SO,10000,Parcialmente nublado,701
Philadelphia,Iberia,13:00,12:59,13,1013,24,SO,10000,Parcialmente nublado,701
Philadelphia,El Al,13:00,12:59,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,KLM,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,China Airlines,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,China Southern Airlines,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,Delta Air Lines,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,Etihad Airways,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,Garuda Indonesia,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,Xiamen Airlines,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,China Eastern Airlines,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Amsterdam,Air Europa,13:00,13:15,13,1013,24,SO,10000,Parcialmente nublado,701
Lima,Iberia,13:05,13:03,13,1013,24,SO,10000,Parcialmente nublado,701
Lima,British Airways,13:05,13:03,13,1013,24,SO,10000,Parcialmente nublado,701
Lima,LAN Airlines,13:05,13:03,13,1013,24,SO,10000,Parcialmente nublado,701
Lima,El Al,13:05,13:03,13,1013,24,SO,10000,Parcialmente nublado,701
Lima,Qatar Airways,13:05,13:03,13,1013,24,SO,10000,Parcialmente nublado,701
Naples,Ryanair,13:05,13:34,13,1013,24,SO,10000,Parcialmente nublado,701
London,Ryanair,13:05,13:23,13,1013,24,SO,10000,Parcialmente nublado,701
Havana,Evelop Airlines,13:10,13:41,13,1013,24,SO,10000,Parcialmente nublado,701
Havana,Flex Flight,13:10,13:41,13,1013,24,SO,10000,Parcialmente nublado,701
Basel,EasyJet Switzerland,13:10,13:12,13,1013,24,SO,10000,Parcialmente nublado,701
Basel,EasyJet,13:10,13:12,13,1013,24,SO,10000,Parcialmente nublado,701
Mexico City,Iberia,13:15,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Mexico City,Finnair,13:15,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Mexico City,British Airways,13:15,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Mexico City,El Al,13:15,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Mexico City,Qatar Airways,13:15,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Barcelona,Iberia,13:15,13:22,13,1013,24,SO,10000,Parcialmente nublado,701
Milan,Air Europa,13:20,13:19,13,1013,24,SO,10000,Parcialmente nublado,701
Milan,Alitalia,13:20,13:19,13,1013,24,SO,10000,Parcialmente nublado,701
Milan,Etihad Airways,13:20,13:19,13,1013,24,SO,10000,Parcialmente nublado,701
Rome,Air Europa,13:20,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Rome,Alitalia,13:20,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Rome,Etihad Airways,13:20,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
Rome,AirSERBIA,13:20,13:18,13,1013,24,SO,10000,Parcialmente nublado,701
London,Iberia,13:20,13:26,13,1013,24,SO,10000,Parcialmente nublado,701
London,American Airlines,13:20,13:26,13,1013,24,SO,10000,Parcialmente nublado,701
London,British Airways,13:20,13:26,13,1013,24,SO,10000,Parcialmente nublado,701
London,LAN Airlines,13:20,13:26,13,1013,24,SO,10000,Parcialmente nublado,701
Frankfurt,Lufthansa,13:30,13:54,13,1013,20,SO,10000,Parcialmente nublado,1219
Frankfurt,Air Canada,13:30,13:54,13,1013,20,SO,10000,Parcialmente nublado,1219
Frankfurt,Air China,13:30,13:54,13,1013,20,SO,10000,Parcialmente nublado,1219
Frankfurt,Austrian Airlines,13:30,13:54,13,1013,20,SO,10000,Parcialmente nublado,1219
Frankfurt,SAS,13:30,13:54,13,1013,20,SO,10000,Parcialmente nublado,1219
Frankfurt,United Airlines,13:30,13:54,13,1013,20,SO,10000,Parcialmente nublado,1219
Istanbul,Pegasus Airlines,13:35,14:11,13,1013,20,SO,10000,Parcialmente nublado,1219
Kiev,Ukraine Int. Airlines,13:35,13:50,13,1013,20,SO,10000,Parcialmente nublado,1219
Tenerife,Iberia Express,13:45,14:03,13,1013,20,SO,10000,Parcialmente nublado,1219
Tenerife,Iberia,13:45,14:03,13,1013,20,SO,10000,Parcialmente nublado,1219
Milan,Iberia,13:50,13:49,13,1013,20,SO,10000,Parcialmente nublado,1219
Milan,American Airlines,13:50,13:49,13,1013,20,SO,10000,Parcialmente nublado,1219
Milan,Meridiana,13:50,13:49,13,1013,20,SO,10000,Parcialmente nublado,1219
Bogota,Avianca,13:50,14:09,13,1013,20,SO,10000,Parcialmente nublado,1219
Bogota,Etihad Airways,13:50,14:09,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,Air Europa,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,Air France,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,Alitalia,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,Delta Air Lines,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,AirSERBIA,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,KLM,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,Tarom,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,Aeroflot,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
Palma de Mallorca,Turkish Airlines,13:50,14:05,13,1013,20,SO,10000,Parcialmente nublado,1219
San Sebastian,Air Nostrum,13:50,13:56,13,1013,20,SO,10000,Parcialmente nublado,1219
San Sebastian,American Airlines,13:50,13:56,13,1013,20,SO,10000,Parcialmente nublado,1219
San Sebastian,Qatar Airways,13:50,13:56,13,1013,20,SO,10000,Parcialmente nublado,1219
San Sebastian,Iberia,13:50,13:56,13,1013,20,SO,10000,Parcialmente nublado,1219
Cali,Avianca,14:10,14:37,14,1012,16,S,10000,Parcialmente nublado,1219
Cali,Air China,14:10,14:37,14,1012,16,S,10000,Parcialmente nublado,1219
Cali,Etihad Airways,14:10,14:37,14,1012,16,S,10000,Parcialmente nublado,1219
Cali,Turkish Airlines,14:10,14:37,14,1012,16,S,10000,Parcialmente nublado,1219
Tangier,Ryanair,14:15,14:23,14,1012,16,S,10000,Parcialmente nublado,1219
A Coruna,Air Europa,14:15,14:21,14,1012,16,S,10000,Parcialmente nublado,1219
A Coruna,Aeromexico,14:15,14:21,14,1012,16,S,10000,Parcialmente nublado,1219
A Coruna,Alitalia,14:15,14:21,14,1012,16,S,10000,Parcialmente nublado,1219
A Coruna,Delta Air Lines,14:15,14:21,14,1012,16,S,10000,Parcialmente nublado,1219
A Coruna,KLM,14:15,14:21,14,1012,16,S,10000,Parcialmente nublado,1219
A Coruna,Aeroflot,14:15,14:21,14,1012,16,S,10000,Parcialmente nublado,1219
A Coruna,Saudi Arabian Airlines,14:15,14:21,14,1012,16,S,10000,Parcialmente nublado,1219
Paris,Air Europa,14:20,14:20,14,1012,16,S,10000,Parcialmente nublado,1219
Paris,Air France,14:20,14:20,14,1012,16,S,10000,Parcialmente nublado,1219
Paris,Aeromexico,14:20,14:20,14,1012,16,S,10000,Parcialmente nublado,1219
Dubai,Emirates,14:25,14:36,14,1012,16,S,10000,Parcialmente nublado,1219
Dubai,Qantas,14:25,14:36,14,1012,16,S,10000,Parcialmente nublado,1219
Mexico City,Aeromexico,14:30,14:31,14,1012,18,SO,10000,Parcialmente nublado,914
Mexico City,El Al,14:30,14:31,14,1012,18,SO,10000,Parcialmente nublado,914
Mexico City,Aeroflot,14:30,14:31,14,1012,18,SO,10000,Parcialmente nublado,914
Mexico City,Air Europa,14:30,14:31,14,1012,18,SO,10000,Parcialmente nublado,914
Paris,Iberia,14:30,14:33,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Iberia,14:30,14:33,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Avianca,14:30,14:33,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,LAN Airlines,14:30,14:33,14,1012,18,SO,10000,Parcialmente nublado,914
Rabat,Ryanair,14:40,14:44,14,1012,18,SO,10000,Parcialmente nublado,914
Rome,Ryanair,14:40,15:15,14,1012,18,SO,10000,Parcialmente nublado,914
Seville,Wasaya Airways,14:40,14:43,14,1012,18,SO,10000,Parcialmente nublado,914
Seville,Aeromexico,14:40,14:43,14,1012,18,SO,10000,Parcialmente nublado,914
Seville,Etihad Airways,14:40,14:43,14,1012,18,SO,10000,Parcialmente nublado,914
Seville,AirSERBIA,14:40,14:43,14,1012,18,SO,10000,Parcialmente nublado,914
Seville,Aeroflot,14:40,14:43,14,1012,18,SO,10000,Parcialmente nublado,914
Seville,Air Europa,14:40,14:43,14,1012,18,SO,10000,Parcialmente nublado,914
Malaga,Wasaya Airways,14:45,14:50,14,1012,18,SO,10000,Parcialmente nublado,914
Malaga,Aeromexico,14:45,14:50,14,1012,18,SO,10000,Parcialmente nublado,914
Malaga,MEA,14:45,14:50,14,1012,18,SO,10000,Parcialmente nublado,914
Malaga,Air Europa,14:45,14:50,14,1012,18,SO,10000,Parcialmente nublado,914
Alicante,Wasaya Airways,14:45,14:48,14,1012,18,SO,10000,Parcialmente nublado,914
Alicante,Aeromexico,14:45,14:48,14,1012,18,SO,10000,Parcialmente nublado,914
Alicante,Alitalia,14:45,14:48,14,1012,18,SO,10000,Parcialmente nublado,914
Alicante,Air Europa,14:45,14:48,14,1012,18,SO,10000,Parcialmente nublado,914
London,Iberia,14:45,14:47,14,1012,18,SO,10000,Parcialmente nublado,914
London,American Airlines,14:45,14:47,14,1012,18,SO,10000,Parcialmente nublado,914
London,British Airways,14:45,14:47,14,1012,18,SO,10000,Parcialmente nublado,914
London,Japan Airlines,14:45,14:47,14,1012,18,SO,10000,Parcialmente nublado,914
London,LAN Airlines,14:45,14:47,14,1012,18,SO,10000,Parcialmente nublado,914
Cairo,EgyptAir,14:50,15:41,14,1012,18,SO,10000,Parcialmente nublado,914
Cairo,TAP Portugal,14:50,15:41,14,1012,18,SO,10000,Parcialmente nublado,914
Asturias,Wasaya Airways,14:50,14:59,14,1012,18,SO,10000,Parcialmente nublado,914
Asturias,Aeromexico,14:50,14:59,14,1012,18,SO,10000,Parcialmente nublado,914
Asturias,Etihad Airways,14:50,14:59,14,1012,18,SO,10000,Parcialmente nublado,914
Asturias,Aeroflot,14:50,14:59,14,1012,18,SO,10000,Parcialmente nublado,914
Asturias,Air Europa,14:50,14:59,14,1012,18,SO,10000,Parcialmente nublado,914
Bogota,Avianca,14:55,14:53,14,1012,18,SO,10000,Parcialmente nublado,914
Bogota,Etihad Airways,14:55,14:53,14,1012,18,SO,10000,Parcialmente nublado,914
Bogota,Turkish Airlines,14:55,14:53,14,1012,18,SO,10000,Parcialmente nublado,914
Rome,Air Europa,14:55,14:58,14,1012,18,SO,10000,Parcialmente nublado,914
Rome,Aeromexico,14:55,14:58,14,1012,18,SO,10000,Parcialmente nublado,914
Rome,Alitalia,14:55,14:58,14,1012,18,SO,10000,Parcialmente nublado,914
Rome,Etihad Airways,14:55,14:58,14,1012,18,SO,10000,Parcialmente nublado,914
Rome,AirSERBIA,14:55,14:58,14,1012,18,SO,10000,Parcialmente nublado,914
Rome,China Eastern Airlines,14:55,14:58,14,1012,18,SO,10000,Parcialmente nublado,914
London,Air Europa,14:55,14:56,14,1012,18,SO,10000,Parcialmente nublado,914
London,Aeromexico,14:55,14:56,14,1012,18,SO,10000,Parcialmente nublado,914
London,China Airlines,14:55,14:56,14,1012,18,SO,10000,Parcialmente nublado,914
Amsterdam,Air Europa,15:00,16:28,14,1012,18,SO,10000,Parcialmente nublado,914
Amsterdam,Aeromexico,15:00,16:28,14,1012,18,SO,10000,Parcialmente nublado,914
Amsterdam,Etihad Airways,15:00,16:28,14,1012,18,SO,10000,Parcialmente nublado,914
Amsterdam,Garuda Indonesia,15:00,16:28,14,1012,18,SO,10000,Parcialmente nublado,914
Amsterdam,AirSERBIA,15:00,16:28,14,1012,18,SO,10000,Parcialmente nublado,914
Amsterdam,MEA,15:00,16:28,14,1012,18,SO,10000,Parcialmente nublado,914
Amsterdam,China Eastern Airlines,15:00,16:28,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Air Europa,15:00,15:02,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Aeromexico,15:00,15:02,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Delta Air Lines,15:00,15:02,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Etihad Airways,15:00,15:02,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Korean Air,15:00,15:02,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,MEA,15:00,15:02,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Saudi Arabian Airlines,15:00,15:02,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Vueling,15:00,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Iberia,15:00,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Barcelona,Qatar Airways,15:00,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Iberia Express,15:00,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,American Airlines,15:00,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Avianca,15:00,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,British Airways,15:00,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Iberia,15:00,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,LAN Airlines,15:00,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Qatar Airways,15:00,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Tenerife,Air Europa,15:00,15:10,14,1012,18,SO,10000,Parcialmente nublado,914
Tenerife,Air France,15:00,15:10,14,1012,18,SO,10000,Parcialmente nublado,914
Tenerife,Aeromexico,15:00,15:10,14,1012,18,SO,10000,Parcialmente nublado,914
Tenerife,Alitalia,15:00,15:10,14,1012,18,SO,10000,Parcialmente nublado,914
Tenerife,KLM,15:00,15:10,14,1012,18,SO,10000,Parcialmente nublado,914
Tenerife,Tarom,15:00,15:10,14,1012,18,SO,10000,Parcialmente nublado,914
Tenerife,Aeroflot,15:00,15:10,14,1012,18,SO,10000,Parcialmente nublado,914
Frankfurt,LAN Airlines,15:00,15:03,14,1012,18,SO,10000,Parcialmente nublado,914
Amman,Royal Jordanian,15:05,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Amman,Iberia,15:05,15:01,14,1012,18,SO,10000,Parcialmente nublado,914
Panama City,Air Europa,15:05,15:32,14,1012,18,SO,10000,Parcialmente nublado,914
Panama City,Copa Airlines,15:05,15:32,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Air Europa,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Air France,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Aeromexico,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Alitalia,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Etihad Airways,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,KLM,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Tarom,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Aeroflot,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Las Palmas,Turkish Airlines,15:05,15:09,14,1012,18,SO,10000,Parcialmente nublado,914
Bogota,Air Europa,15:10,15:08,14,1012,18,SO,10000,Parcialmente nublado,914
Doha,Qatar Airways,15:10,15:08,14,1012,18,SO,10000,Parcialmente nublado,914
Doha,Iberia,15:10,15:08,14,1012,18,SO,10000,Parcialmente nublado,914
Cancun,Air Europa,15:10,15:36,14,1012,18,SO,10000,Parcialmente nublado,914
Cancun,Aeromexico,15:10,15:36,14,1012,18,SO,10000,Parcialmente nublado,914
Cancun,Etihad Airways,15:10,15:36,14,1012,18,SO,10000,Parcialmente nublado,914
Valencia,Wasaya Airways,15:15,15:21,14,1012,18,SO,10000,Parcialmente nublado,914
Valencia,Aeromexico,15:15,15:21,14,1012,18,SO,10000,Parcialmente nublado,914
Valencia,MEA,15:15,15:21,14,1012,18,SO,10000,Parcialmente nublado,914
Valencia,Air Europa,15:15,15:21,14,1012,18,SO,10000,Parcialmente nublado,914
Milan,Air Europa,15:15,15:18,14,1012,18,SO,10000,Parcialmente nublado,914
Milan,Aeromexico,15:15,15:18,14,1012,18,SO,10000,Parcialmente nublado,914
Milan,Alitalia,15:15,15:18,14,1012,18,SO,10000,Parcialmente nublado,914
Milan,AirSERBIA,15:15,15:18,14,1012,18,SO,10000,Parcialmente nublado,914
Milan,China Eastern Airlines,15:15,15:18,14,1012,18,SO,10000,Parcialmente nublado,914
Munich,Lufthansa,15:20,15:48,14,1012,18,SO,10000,Parcialmente nublado,914
Munich,Avianca,15:20,15:48,14,1012,18,SO,10000,Parcialmente nublado,914
Munich,All Nippon Airways,15:20,15:48,14,1012,18,SO,10000,Parcialmente nublado,914
Munich,Austrian Airlines,15:20,15:48,14,1012,18,SO,10000,Parcialmente nublado,914
Munich,South African Airways,15:20,15:48,14,1012,18,SO,10000,Parcialmente nublado,914
Munich,Oman Air,15:20,15:48,14,1012,18,SO,10000,Parcialmente nublado,914
Strasbourg,Air Nostrum,15:25,15:23,14,1012,18,SO,10000,Parcialmente nublado,914
Strasbourg,Iberia,15:25,15:23,14,1012,18,SO,10000,Parcialmente nublado,914
Miami,Air Europa,15:25,15:44,14,1012,18,SO,10000,Parcialmente nublado,914
Miami,Delta Air Lines,15:25,15:44,14,1012,18,SO,10000,Parcialmente nublado,914
Miami,Saudi Arabian Airlines,15:25,15:44,14,1012,18,SO,10000,Parcialmente nublado,914
Caracas,Air Europa,15:25,15:56,14,1012,18,SO,10000,Parcialmente nublado,914
Paris,EasyJet Europe,15:25,15:29,14,1012,18,SO,10000,Parcialmente nublado,914
Zurich,Swiss,15:25,15:29,14,1012,18,SO,10000,Parcialmente nublado,914
Paris,EasyJet,15:25,15:28,14,1012,18,SO,10000,Parcialmente nublado,914
Warsaw,GetJet Airlines,15:30,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Warsaw,LOT,15:30,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Air France,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Flybe,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Delta Air Lines,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,GOL Transportes Aeros,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Korean Air,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Atlasjet,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Kenya Airways,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Air Mauritius,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,China Eastern Airlines,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Singapore Airlines,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Air Austral,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Paris,Air Europa,15:35,15:32,14,1012,20,SO,10000,Mayormente despejado,914
Bordeaux,Air Nostrum,15:35,15:31,14,1012,20,SO,10000,Mayormente despejado,914
Bordeaux,American Airlines,15:35,15:31,14,1012,20,SO,10000,Mayormente despejado,914
Bordeaux,Iberia,15:35,15:31,14,1012,20,SO,10000,Mayormente despejado,914
Toulouse,Air Nostrum,15:35,15:30,14,1012,20,SO,10000,Mayormente despejado,914
Toulouse,Iberia,15:35,15:30,14,1012,20,SO,10000,Mayormente despejado,914
Havana,Air Europa,15:35,16:34,14,1012,20,SO,10000,Mayormente despejado,914
Havana,China Eastern Airlines,15:35,16:34,14,1012,20,SO,10000,Mayormente despejado,914
Havana,Turkish Airlines,15:35,16:34,14,1012,20,SO,10000,Mayormente despejado,914
Geneva,Iberia,15:40,15:39,14,1012,20,SO,10000,Mayormente despejado,914
Geneva,American Airlines,15:40,15:39,14,1012,20,SO,10000,Mayormente despejado,914
Geneva,Finnair,15:40,15:39,14,1012,20,SO,10000,Mayormente despejado,914
Geneva,LAN Airlines,15:40,15:39,14,1012,20,SO,10000,Mayormente despejado,914
Frankfurt,Air Nostrum,15:40,16:10,14,1012,20,SO,10000,Mayormente despejado,914
Frankfurt,American Airlines,15:40,16:10,14,1012,20,SO,10000,Mayormente despejado,914
Frankfurt,Finnair,15:40,16:10,14,1012,20,SO,10000,Mayormente despejado,914
Frankfurt,Japan Airlines,15:40,16:10,14,1012,20,SO,10000,Mayormente despejado,914
Frankfurt,Boliviana de Aviacion,15:40,16:10,14,1012,20,SO,10000,Mayormente despejado,914
Frankfurt,Iberia,15:40,16:10,14,1012,20,SO,10000,Mayormente despejado,914
Bilbao,Iberia,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Bilbao,American Airlines,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Bilbao,Avianca,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Bilbao,British Airways,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Bilbao,LAN Airlines,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Bilbao,Qatar Airways,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Lisbon,Iberia,15:45,15:42,14,1012,20,SO,10000,Mayormente despejado,914
Lisbon,American Airlines,15:45,15:42,14,1012,20,SO,10000,Mayormente despejado,914
Lisbon,LAN Airlines,15:45,15:42,14,1012,20,SO,10000,Mayormente despejado,914
Lisbon,Qatar Airways,15:45,15:42,14,1012,20,SO,10000,Mayormente despejado,914
Asturias,Iberia,15:45,15:41,14,1012,20,SO,10000,Mayormente despejado,914
Asturias,American Airlines,15:45,15:41,14,1012,20,SO,10000,Mayormente despejado,914
Asturias,Avianca,15:45,15:41,14,1012,20,SO,10000,Mayormente despejado,914
